in s,C3 in V
-2.9922210E+00,3.93555E+00
-2.9921952E+00,3.89648E+00
-2.9921694E+00,3.91602E+00
-2.9921436E+00,3.95508E+00
-2.9921178E+00,3.93555E+00
-2.9920920E+00,3.93555E+00
-2.9920662E+00,3.93555E+00
-2.9920404E+00,3.93555E+00
-2.9920146E+00,3.89648E+00
-2.9919888E+00,3.89648E+00
-2.9919630E+00,3.95508E+00
-2.9919372E+00,3.97461E+00
-2.9919114E+00,3.99414E+00
-2.9918856E+00,3.93555E+00
-2.9918598E+00,3.87695E+00
-2.9918340E+00,3.93555E+00
-2.9918082E+00,3.93555E+00
-2.9917824E+00,3.99414E+00
-2.9917566E+00,3.97461E+00
-2.9917308E+00,3.93555E+00
-2.9917050E+00,3.93555E+00
-2.9916792E+00,3.89648E+00
-2.9916534E+00,3.97461E+00
-2.9916276E+00,3.99414E+00
-2.9916018E+00,3.93555E+00
-2.9915760E+00,3.97461E+00
-2.9915502E+00,3.93555E+00
-2.9915244E+00,3.93555E+00
-2.9914986E+00,3.93555E+00
-2.9914728E+00,3.91602E+00
-2.9914470E+00,3.91602E+00
-2.9914212E+00,3.93555E+00
-2.9913954E+00,3.95508E+00
-2.9913696E+00,3.93555E+00
-2.9913438E+00,3.93555E+00
-2.9913180E+00,3.97461E+00
-2.9912922E+00,3.91602E+00
-2.9912664E+00,3.97461E+00
-2.9912406E+00,3.93555E+00
-2.9912148E+00,3.91602E+00
-2.9911890E+00,3.99414E+00
-2.9911632E+00,3.93555E+00
-2.9911374E+00,3.93555E+00
-2.9911116E+00,3.95508E+00
-2.9910858E+00,3.91602E+00
-2.9910600E+00,3.91602E+00
-2.9910342E+00,3.95508E+00
-2.9910084E+00,3.95508E+00
-2.9909826E+00,3.89648E+00
-2.9909568E+00,3.91602E+00
-2.9909310E+00,3.95508E+00
-2.9909052E+00,3.99414E+00
-2.9908794E+00,3.93555E+00
-2.9908536E+00,3.97461E+00
-2.9908278E+00,4.01367E+00
-2.9908020E+00,4.01367E+00
-2.9907762E+00,3.89648E+00
-2.9907504E+00,3.85742E+00
-2.9907246E+00,3.97461E+00
-2.9906988E+00,3.93555E+00
-2.9906730E+00,3.91602E+00
-2.9906472E+00,3.93555E+00
-2.9906214E+00,3.89648E+00
-2.9905956E+00,3.97461E+00
-2.9905698E+00,3.87695E+00
-2.9905440E+00,3.99414E+00
-2.9905182E+00,3.95508E+00
-2.9904924E+00,3.95508E+00
-2.9904666E+00,3.93555E+00
-2.9904408E+00,4.03320E+00
-2.9904150E+00,3.95508E+00
-2.9903892E+00,3.95508E+00
-2.9903634E+00,3.93555E+00
-2.9903376E+00,4.01367E+00
-2.9903118E+00,3.97461E+00
-2.9902860E+00,3.93555E+00
-2.9902602E+00,3.87695E+00
-2.9902344E+00,3.97461E+00
-2.9902086E+00,3.99414E+00
-2.9901828E+00,3.93555E+00
-2.9901570E+00,3.93555E+00
-2.9901312E+00,3.87695E+00
-2.9901054E+00,3.99414E+00
-2.9900796E+00,3.93555E+00
-2.9900538E+00,3.91602E+00
-2.9900280E+00,3.87695E+00
-2.9900022E+00,3.95508E+00
-2.9899764E+00,3.93555E+00
-2.9899506E+00,3.93555E+00
-2.9899248E+00,3.95508E+00
-2.9898990E+00,3.99414E+00
-2.9898732E+00,3.99414E+00
-2.9898474E+00,3.95508E+00
-2.9898216E+00,3.93555E+00
-2.9897958E+00,3.91602E+00
-2.9897700E+00,3.97461E+00
-2.9897442E+00,3.91602E+00
-2.9897184E+00,3.91602E+00
-2.9896926E+00,3.91602E+00
-2.9896668E+00,3.95508E+00
-2.9896410E+00,3.93555E+00
-2.9896152E+00,3.99414E+00
-2.9895894E+00,3.97461E+00
-2.9895636E+00,3.91602E+00
-2.9895378E+00,4.01367E+00
-2.9895120E+00,3.93555E+00
-2.9894862E+00,3.89648E+00
-2.9894604E+00,3.93555E+00
-2.9894346E+00,3.89648E+00
-2.9894088E+00,3.91602E+00
-2.9893830E+00,3.93555E+00
-2.9893572E+00,3.99414E+00
-2.9893314E+00,3.93555E+00
-2.9893056E+00,3.89648E+00
-2.9892798E+00,3.93555E+00
-2.9892540E+00,3.97461E+00
-2.9892282E+00,3.97461E+00
-2.9892024E+00,3.91602E+00
-2.9891766E+00,3.95508E+00
-2.9891508E+00,3.93555E+00
-2.9891250E+00,3.91602E+00
-2.9890992E+00,3.89648E+00
-2.9890734E+00,3.95508E+00
-2.9890476E+00,3.99414E+00
-2.9890218E+00,3.95508E+00
-2.9889960E+00,3.93555E+00
-2.9889702E+00,3.97461E+00
-2.9889444E+00,3.93555E+00
-2.9889186E+00,3.95508E+00
-2.9888928E+00,3.89648E+00
-2.9888670E+00,3.99414E+00
-2.9888412E+00,3.91602E+00
-2.9888154E+00,3.93555E+00
-2.9887896E+00,3.91602E+00
-2.9887638E+00,3.93555E+00
-2.9887380E+00,4.01367E+00
-2.9887122E+00,3.97461E+00
-2.9886864E+00,3.93555E+00
-2.9886606E+00,3.89648E+00
-2.9886348E+00,3.91602E+00
-2.9886090E+00,3.91602E+00
-2.9885832E+00,3.95508E+00
-2.9885574E+00,3.93555E+00
-2.9885316E+00,3.95508E+00
-2.9885058E+00,3.93555E+00
-2.9884800E+00,3.99414E+00
-2.9884542E+00,4.03320E+00
-2.9884284E+00,3.99414E+00
-2.9884026E+00,3.99414E+00
-2.9883768E+00,3.93555E+00
-2.9883510E+00,3.93555E+00
-2.9883252E+00,4.01367E+00
-2.9882994E+00,4.01367E+00
-2.9882736E+00,3.93555E+00
-2.9882478E+00,3.93555E+00
-2.9882220E+00,3.97461E+00
-2.9881962E+00,3.97461E+00
-2.9881704E+00,3.99414E+00
-2.9881446E+00,3.99414E+00
-2.9881188E+00,3.99414E+00
-2.9880930E+00,3.95508E+00
-2.9880672E+00,3.89648E+00
-2.9880414E+00,3.93555E+00
-2.9880156E+00,3.99414E+00
-2.9879898E+00,3.93555E+00
